Time (s),Identifier,Duration
4.6071875000e+002,32779,0.0000000000e+000
4.6092187500e+002,32780,0.0000000000e+000
4.6101562500e+002,33030,0.0000000000e+000
4.6101562500e+002,32779,0.0000000000e+000
4.6121875000e+002,32780,0.0000000000e+000
4.6132031250e+002,32772,0.0000000000e+000
4.6232031250e+002,32771,0.0000000000e+000
4.6232031250e+002,33034,0.0000000000e+000
4.6232031250e+002,32779,0.0000000000e+000
4.6251562500e+002,32780,0.0000000000e+000
4.6261718750e+002,33028,0.0000000000e+000
4.6261718750e+002,32779,0.0000000000e+000
4.6282031250e+002,32780,0.0000000000e+000
4.6292187500e+002,33035,0.0000000000e+000
4.6292187500e+002,32779,0.0000000000e+000
4.6311718750e+002,32780,0.0000000000e+000
4.6321875000e+002,33029,0.0000000000e+000
4.6321875000e+002,32779,0.0000000000e+000
4.6342187500e+002,32780,0.0000000000e+000
4.6351562500e+002,33031,0.0000000000e+000
4.6351562500e+002,32779,0.0000000000e+000
4.6371875000e+002,32780,0.0000000000e+000
4.6382031250e+002,33027,0.0000000000e+000
4.6382031250e+002,32779,0.0000000000e+000
4.6401562500e+002,32780,0.0000000000e+000
4.6411718750e+002,33033,0.0000000000e+000
4.6411718750e+002,32779,0.0000000000e+000
4.6432031250e+002,32780,0.0000000000e+000
4.6442187500e+002,33026,0.0000000000e+000
4.6442187500e+002,32779,0.0000000000e+000
4.6461718750e+002,32780,0.0000000000e+000
4.6471875000e+002,33036,0.0000000000e+000
4.6471875000e+002,32779,0.0000000000e+000
4.6492187500e+002,32780,0.0000000000e+000
4.6501562500e+002,33025,0.0000000000e+000
4.6501562500e+002,32779,0.0000000000e+000
4.6521875000e+002,32780,0.0000000000e+000
4.6532031250e+002,33032,0.0000000000e+000
4.6532031250e+002,32779,0.0000000000e+000
4.6551562500e+002,32780,0.0000000000e+000
4.6561718750e+002,33030,0.0000000000e+000
4.6561718750e+002,32779,0.0000000000e+000
4.6582031250e+002,32780,0.0000000000e+000
4.6592187500e+002,32772,0.0000000000e+000
4.6692187500e+002,32771,0.0000000000e+000
4.6692187500e+002,33031,0.0000000000e+000
4.6692187500e+002,32779,0.0000000000e+000
4.6711718750e+002,32780,0.0000000000e+000
4.6721875000e+002,33030,0.0000000000e+000
4.6721875000e+002,32779,0.0000000000e+000
4.6742187500e+002,32780,0.0000000000e+000
4.6751562500e+002,33032,0.0000000000e+000
4.6751562500e+002,32779,0.0000000000e+000
4.6771875000e+002,32780,0.0000000000e+000
4.6782031250e+002,33027,0.0000000000e+000
4.6782031250e+002,32779,0.0000000000e+000
4.6801562500e+002,32780,0.0000000000e+000
4.6811718750e+002,33035,0.0000000000e+000
4.6811718750e+002,32779,0.0000000000e+000
4.6832031250e+002,32780,0.0000000000e+000
4.6842187500e+002,33025,0.0000000000e+000
4.6842187500e+002,32779,0.0000000000e+000
4.6861718750e+002,32780,0.0000000000e+000
4.6871875000e+002,33036,0.0000000000e+000
4.6871875000e+002,32779,0.0000000000e+000
4.6892187500e+002,32780,0.0000000000e+000
4.6901562500e+002,33028,0.0000000000e+000
4.6901562500e+002,32779,0.0000000000e+000
4.6921875000e+002,32780,0.0000000000e+000
4.6932031250e+002,33033,0.0000000000e+000
4.6932031250e+002,32779,0.0000000000e+000
4.6951562500e+002,32780,0.0000000000e+000
4.6961718750e+002,33026,0.0000000000e+000
4.6961718750e+002,32779,0.0000000000e+000
4.6982031250e+002,32780,0.0000000000e+000
4.6992187500e+002,33034,0.0000000000e+000
4.6992187500e+002,32779,0.0000000000e+000
4.7011718750e+002,32780,0.0000000000e+000
4.7021875000e+002,33029,0.0000000000e+000
4.7021875000e+002,32779,0.0000000000e+000
4.7042187500e+002,32780,0.0000000000e+000
4.7051562500e+002,32772,0.0000000000e+000
4.7151562500e+002,32771,0.0000000000e+000
4.7151562500e+002,33031,0.0000000000e+000
4.7151562500e+002,32779,0.0000000000e+000
4.7171875000e+002,32780,0.0000000000e+000
4.7182031250e+002,33029,0.0000000000e+000
4.7182031250e+002,32779,0.0000000000e+000
4.7201562500e+002,32780,0.0000000000e+000
4.7211718750e+002,33036,0.0000000000e+000
4.7211718750e+002,32779,0.0000000000e+000
4.7232031250e+002,32780,0.0000000000e+000
4.7242187500e+002,33028,0.0000000000e+000
4.7242187500e+002,32779,0.0000000000e+000
4.7261718750e+002,32780,0.0000000000e+000
4.7271875000e+002,33035,0.0000000000e+000
4.7271875000e+002,32779,0.0000000000e+000
4.7292187500e+002,32780,0.0000000000e+000
4.7301562500e+002,33027,0.0000000000e+000
4.7301562500e+002,32779,0.0000000000e+000
4.7321875000e+002,32780,0.0000000000e+000
4.7332031250e+002,33032,0.0000000000e+000
4.7332031250e+002,32779,0.0000000000e+000
4.7351562500e+002,32780,0.0000000000e+000
4.7361718750e+002,33026,0.0000000000e+000
4.7361718750e+002,32779,0.0000000000e+000
4.7382031250e+002,32780,0.0000000000e+000
4.7392187500e+002,33033,0.0000000000e+000
4.7392187500e+002,32779,0.0000000000e+000
4.7411718750e+002,32780,0.0000000000e+000
4.7421875000e+002,33025,0.0000000000e+000
4.7421875000e+002,32779,0.0000000000e+000
4.7442187500e+002,32780,0.0000000000e+000
4.7451562500e+002,33034,0.0000000000e+000
4.7451562500e+002,32779,0.0000000000e+000
4.7471875000e+002,32780,0.0000000000e+000
4.7482031250e+002,33030,0.0000000000e+000
4.7482031250e+002,32779,0.0000000000e+000
4.7501562500e+002,32780,0.0000000000e+000
4.7511718750e+002,32772,0.0000000000e+000
4.7611718750e+002,32771,0.0000000000e+000
4.7611718750e+002,33034,0.0000000000e+000
4.7611718750e+002,32779,0.0000000000e+000
4.7632031250e+002,32780,0.0000000000e+000
4.7642187500e+002,33029,0.0000000000e+000
4.7642187500e+002,32779,0.0000000000e+000
4.7661718750e+002,32780,0.0000000000e+000
4.7671875000e+002,33032,0.0000000000e+000
4.7671875000e+002,32779,0.0000000000e+000
4.7692187500e+002,32780,0.0000000000e+000
4.7701562500e+002,33025,0.0000000000e+000
4.7701562500e+002,32779,0.0000000000e+000
4.7721875000e+002,32780,0.0000000000e+000
4.7732031250e+002,33031,0.0000000000e+000
4.7732031250e+002,32779,0.0000000000e+000
4.7751562500e+002,32780,0.0000000000e+000
4.7761718750e+002,33026,0.0000000000e+000
4.7761718750e+002,32779,0.0000000000e+000
4.7782031250e+002,32780,0.0000000000e+000
4.7792187500e+002,33036,0.0000000000e+000
4.7792187500e+002,32779,0.0000000000e+000
4.7811718750e+002,32780,0.0000000000e+000
4.7821875000e+002,33030,0.0000000000e+000
4.7821875000e+002,32779,0.0000000000e+000
4.7842187500e+002,32780,0.0000000000e+000
4.7851562500e+002,33035,0.0000000000e+000
4.7851562500e+002,32779,0.0000000000e+000
4.7871875000e+002,32780,0.0000000000e+000
4.7882031250e+002,33027,0.0000000000e+000
4.7882031250e+002,32779,0.0000000000e+000
4.7901562500e+002,32780,0.0000000000e+000
4.7911718750e+002,33033,0.0000000000e+000
4.7911718750e+002,32779,0.0000000000e+000
4.7932031250e+002,32780,0.0000000000e+000
4.7942187500e+002,33028,0.0000000000e+000
4.7942187500e+002,32779,0.0000000000e+000
4.7961718750e+002,32780,0.0000000000e+000
4.7971875000e+002,32772,0.0000000000e+000
4.8071875000e+002,32774,0.0000000000e+000
4.8071875000e+002,32777,0.0000000000e+000
4.8371875000e+002,32778,0.0000000000e+000
4.8371875000e+002,32773,0.0000000000e+000
4.8371875000e+002,32771,0.0000000000e+000
4.8371875000e+002,33036,0.0000000000e+000
4.8371875000e+002,32779,0.0000000000e+000
4.8392187500e+002,32780,0.0000000000e+000
4.8402343750e+002,33028,0.0000000000e+000
4.8402343750e+002,32779,0.0000000000e+000
4.8421875000e+002,32780,0.0000000000e+000
4.8432031250e+002,33031,0.0000000000e+000
4.8432031250e+002,32779,0.0000000000e+000
4.8452343750e+002,32780,0.0000000000e+000
4.8462500000e+002,33026,0.0000000000e+000
4.8462500000e+002,32779,0.0000000000e+000
4.8482031250e+002,32780,0.0000000000e+000
4.8492187500e+002,33033,0.0000000000e+000
4.8492187500e+002,32779,0.0000000000e+000
4.8512500000e+002,32780,0.0000000000e+000
4.8521875000e+002,33029,0.0000000000e+000
4.8521875000e+002,32779,0.0000000000e+000
4.8542187500e+002,32780,0.0000000000e+000
4.8552343750e+002,33034,0.0000000000e+000
4.8552343750e+002,32779,0.0000000000e+000
4.8571875000e+002,32780,0.0000000000e+000
4.8582031250e+002,33030,0.0000000000e+000
4.8582031250e+002,32779,0.0000000000e+000
4.8602343750e+002,32780,0.0000000000e+000
4.8612500000e+002,33032,0.0000000000e+000
4.8612500000e+002,32779,0.0000000000e+000
4.8632031250e+002,32780,0.0000000000e+000
4.8642187500e+002,33025,0.0000000000e+000
4.8642187500e+002,32779,0.0000000000e+000
4.8662500000e+002,32780,0.0000000000e+000
4.8671875000e+002,33035,0.0000000000e+000
4.8671875000e+002,32779,0.0000000000e+000
4.8692187500e+002,32780,0.0000000000e+000
4.8702343750e+002,33027,0.0000000000e+000
4.8702343750e+002,32779,0.0000000000e+000
4.8721875000e+002,32780,0.0000000000e+000
4.8732031250e+002,32772,0.0000000000e+000
4.8832031250e+002,32771,0.0000000000e+000
4.8832031250e+002,33032,0.0000000000e+000
4.8832031250e+002,32779,0.0000000000e+000
4.8852343750e+002,32780,0.0000000000e+000
4.8862500000e+002,33027,0.0000000000e+000
4.8862500000e+002,32779,0.0000000000e+000
4.8882031250e+002,32780,0.0000000000e+000
4.8892187500e+002,33034,0.0000000000e+000
4.8892187500e+002,32779,0.0000000000e+000
4.8912500000e+002,32780,0.0000000000e+000
4.8921875000e+002,33026,0.0000000000e+000
4.8921875000e+002,32779,0.0000000000e+000
4.8942187500e+002,32780,0.0000000000e+000
4.8952343750e+002,33035,0.0000000000e+000
4.8952343750e+002,32779,0.0000000000e+000
4.8971875000e+002,32780,0.0000000000e+000
4.8982031250e+002,33030,0.0000000000e+000
4.8982031250e+002,32779,0.0000000000e+000
4.9002343750e+002,32780,0.0000000000e+000
4.9012500000e+002,33036,0.0000000000e+000
4.9012500000e+002,32779,0.0000000000e+000
4.9032031250e+002,32780,0.0000000000e+000
4.9042187500e+002,33025,0.0000000000e+000
4.9042187500e+002,32779,0.0000000000e+000
4.9062500000e+002,32780,0.0000000000e+000
4.9071875000e+002,33031,0.0000000000e+000
4.9071875000e+002,32779,0.0000000000e+000
4.9092187500e+002,32780,0.0000000000e+000
4.9102343750e+002,33029,0.0000000000e+000
4.9102343750e+002,32779,0.0000000000e+000
4.9121875000e+002,32780,0.0000000000e+000
4.9132031250e+002,33033,0.0000000000e+000
4.9132031250e+002,32779,0.0000000000e+000
4.9152343750e+002,32780,0.0000000000e+000
4.9162500000e+002,33028,0.0000000000e+000
4.9162500000e+002,32779,0.0000000000e+000
4.9182031250e+002,32780,0.0000000000e+000
4.9192187500e+002,32772,0.0000000000e+000
4.9292187500e+002,32771,0.0000000000e+000
4.9292187500e+002,33032,0.0000000000e+000
4.9292187500e+002,32779,0.0000000000e+000
4.9312500000e+002,32780,0.0000000000e+000
4.9321875000e+002,33026,0.0000000000e+000
4.9321875000e+002,32779,0.0000000000e+000
4.9342187500e+002,32780,0.0000000000e+000
4.9352343750e+002,33036,0.0000000000e+000
4.9352343750e+002,32779,0.0000000000e+000
4.9371875000e+002,32780,0.0000000000e+000
4.9382031250e+002,33029,0.0000000000e+000
4.9382031250e+002,32779,0.0000000000e+000
4.9402343750e+002,32780,0.0000000000e+000
4.9412500000e+002,33034,0.0000000000e+000
4.9412500000e+002,32779,0.0000000000e+000
4.9432031250e+002,32780,0.0000000000e+000
4.9442187500e+002,33030,0.0000000000e+000
4.9442187500e+002,32779,0.0000000000e+000
4.9462500000e+002,32780,0.0000000000e+000
4.9471875000e+002,33033,0.0000000000e+000
4.9471875000e+002,32779,0.0000000000e+000
4.9492187500e+002,32780,0.0000000000e+000
4.9502343750e+002,33027,0.0000000000e+000
4.9502343750e+002,32779,0.0000000000e+000
4.9521875000e+002,32780,0.0000000000e+000
4.9532031250e+002,33035,0.0000000000e+000
4.9532031250e+002,32779,0.0000000000e+000
4.9552343750e+002,32780,0.0000000000e+000
4.9562500000e+002,33025,0.0000000000e+000
4.9562500000e+002,32779,0.0000000000e+000
4.9582031250e+002,32780,0.0000000000e+000
4.9592187500e+002,33031,0.0000000000e+000
4.9592187500e+002,32779,0.0000000000e+000
4.9612500000e+002,32780,0.0000000000e+000
4.9621875000e+002,33028,0.0000000000e+000
4.9621875000e+002,32779,0.0000000000e+000
4.9642187500e+002,32780,0.0000000000e+000
4.9652343750e+002,32772,0.0000000000e+000
4.9752343750e+002,32771,0.0000000000e+000
4.9752343750e+002,33033,0.0000000000e+000
4.9752343750e+002,32779,0.0000000000e+000
4.9771875000e+002,32780,0.0000000000e+000
4.9782031250e+002,33025,0.0000000000e+000
4.9782031250e+002,32779,0.0000000000e+000
4.9802343750e+002,32780,0.0000000000e+000
4.9812500000e+002,33032,0.0000000000e+000
4.9812500000e+002,32779,0.0000000000e+000
4.9832031250e+002,32780,0.0000000000e+000
4.9842187500e+002,33027,0.0000000000e+000
4.9842187500e+002,32779,0.0000000000e+000
4.9862500000e+002,32780,0.0000000000e+000
4.9871875000e+002,33034,0.0000000000e+000
4.9871875000e+002,32779,0.0000000000e+000
4.9892187500e+002,32780,0.0000000000e+000
4.9902343750e+002,33030,0.0000000000e+000
4.9902343750e+002,32779,0.0000000000e+000
4.9921875000e+002,32780,0.0000000000e+000
4.9932031250e+002,33035,0.0000000000e+000
4.9932031250e+002,32779,0.0000000000e+000
4.9952343750e+002,32780,0.0000000000e+000
4.9962500000e+002,33028,0.0000000000e+000
4.9962500000e+002,32779,0.0000000000e+000
4.9982031250e+002,32780,0.0000000000e+000
4.9992187500e+002,33036,0.0000000000e+000
4.9992187500e+002,32779,0.0000000000e+000
5.0012500000e+002,32780,0.0000000000e+000
5.0021875000e+002,33029,0.0000000000e+000
5.0021875000e+002,32779,0.0000000000e+000
5.0042187500e+002,32780,0.0000000000e+000
5.0052343750e+002,33031,0.0000000000e+000
5.0052343750e+002,32779,0.0000000000e+000
5.0071875000e+002,32780,0.0000000000e+000
5.0082031250e+002,33026,0.0000000000e+000
5.0082031250e+002,32779,0.0000000000e+000
5.0102343750e+002,32780,0.0000000000e+000
5.0112500000e+002,32772,0.0000000000e+000
5.0212500000e+002,32771,0.0000000000e+000
5.0212500000e+002,33031,0.0000000000e+000
5.0212500000e+002,32779,0.0000000000e+000
5.0232031250e+002,32780,0.0000000000e+000
5.0242187500e+002,33026,0.0000000000e+000
5.0242187500e+002,32779,0.0000000000e+000
5.0262500000e+002,32780,0.0000000000e+000
5.0271875000e+002,33033,0.0000000000e+000
5.0271875000e+002,32779,0.0000000000e+000
5.0292187500e+002,32780,0.0000000000e+000
5.0302343750e+002,33030,0.0000000000e+000
5.0302343750e+002,32779,0.0000000000e+000
5.0321875000e+002,32780,0.0000000000e+000
5.0332031250e+002,33032,0.0000000000e+000
5.0332031250e+002,32779,0.0000000000e+000
5.0352343750e+002,32780,0.0000000000e+000
5.0362500000e+002,33025,0.0000000000e+000
5.0362500000e+002,32779,0.0000000000e+000
5.0382031250e+002,32780,0.0000000000e+000
5.0392187500e+002,33035,0.0000000000e+000
5.0392187500e+002,32779,0.0000000000e+000
5.0412500000e+002,32780,0.0000000000e+000
5.0421875000e+002,33028,0.0000000000e+000
5.0421875000e+002,32779,0.0000000000e+000
5.0442187500e+002,32780,0.0000000000e+000
5.0452343750e+002,33036,0.0000000000e+000
5.0452343750e+002,32779,0.0000000000e+000
5.0471875000e+002,32780,0.0000000000e+000
5.0482031250e+002,33027,0.0000000000e+000
5.0482031250e+002,32779,0.0000000000e+000
5.0502343750e+002,32780,0.0000000000e+000
5.0512500000e+002,33034,0.0000000000e+000
5.0512500000e+002,32779,0.0000000000e+000
5.0532031250e+002,32780,0.0000000000e+000
5.0542187500e+002,33029,0.0000000000e+000
5.0542187500e+002,32779,0.0000000000e+000
5.0562500000e+002,32780,0.0000000000e+000
5.0571875000e+002,32772,0.0000000000e+000
5.0671875000e+002,32771,0.0000000000e+000
5.0671875000e+002,33033,0.0000000000e+000
5.0671875000e+002,32779,0.0000000000e+000
5.0692187500e+002,32780,0.0000000000e+000
5.0702343750e+002,33028,0.0000000000e+000
5.0702343750e+002,32779,0.0000000000e+000
5.0721875000e+002,32780,0.0000000000e+000
5.0732031250e+002,33032,0.0000000000e+000
5.0732031250e+002,32779,0.0000000000e+000
5.0752343750e+002,32780,0.0000000000e+000
5.0762500000e+002,33026,0.0000000000e+000
5.0762500000e+002,32779,0.0000000000e+000
5.0782031250e+002,32780,0.0000000000e+000
5.0792187500e+002,33036,0.0000000000e+000
5.0792187500e+002,32779,0.0000000000e+000
5.0812500000e+002,32780,0.0000000000e+000
5.0821875000e+002,33027,0.0000000000e+000
5.0821875000e+002,32779,0.0000000000e+000
5.0842187500e+002,32780,0.0000000000e+000
5.0852343750e+002,33031,0.0000000000e+000
5.0852343750e+002,32779,0.0000000000e+000
5.0871875000e+002,32780,0.0000000000e+000
5.0882031250e+002,33030,0.0000000000e+000
5.0882031250e+002,32779,0.0000000000e+000
5.0902343750e+002,32780,0.0000000000e+000
5.0912500000e+002,33034,0.0000000000e+000
5.0912500000e+002,32779,0.0000000000e+000
5.0932031250e+002,32780,0.0000000000e+000
5.0942187500e+002,33029,0.0000000000e+000
5.0942187500e+002,32779,0.0000000000e+000
5.0962500000e+002,32780,0.0000000000e+000
5.0971875000e+002,33035,0.0000000000e+000
5.0971875000e+002,32779,0.0000000000e+000
5.0992187500e+002,32780,0.0000000000e+000
5.1002343750e+002,33025,0.0000000000e+000
5.1002343750e+002,32779,0.0000000000e+000
5.1021875000e+002,32780,0.0000000000e+000
5.1032031250e+002,32772,0.0000000000e+000
5.1132031250e+002,32771,0.0000000000e+000
5.1132031250e+002,33035,0.0000000000e+000
5.1132031250e+002,32779,0.0000000000e+000
5.1152343750e+002,32780,0.0000000000e+000
5.1162500000e+002,33028,0.0000000000e+000
5.1162500000e+002,32779,0.0000000000e+000
5.1182031250e+002,32780,0.0000000000e+000
5.1192187500e+002,33031,0.0000000000e+000
5.1192187500e+002,32779,0.0000000000e+000
5.1212500000e+002,32780,0.0000000000e+000
5.1221875000e+002,33030,0.0000000000e+000
5.1221875000e+002,32779,0.0000000000e+000
5.1242187500e+002,32780,0.0000000000e+000
5.1252343750e+002,33033,0.0000000000e+000
5.1252343750e+002,32779,0.0000000000e+000
5.1271875000e+002,32780,0.0000000000e+000
5.1282031250e+002,33029,0.0000000000e+000
5.1282031250e+002,32779,0.0000000000e+000
5.1302343750e+002,32780,0.0000000000e+000
5.1312500000e+002,33036,0.0000000000e+000
5.1312500000e+002,32779,0.0000000000e+000
5.1332031250e+002,32780,0.0000000000e+000
5.1342187500e+002,33025,0.0000000000e+000
5.1342187500e+002,32779,0.0000000000e+000
5.1362500000e+002,32780,0.0000000000e+000
5.1371875000e+002,33034,0.0000000000e+000
5.1371875000e+002,32779,0.0000000000e+000
5.1392187500e+002,32780,0.0000000000e+000
5.1402343750e+002,33026,0.0000000000e+000
5.1402343750e+002,32779,0.0000000000e+000
5.1421875000e+002,32780,0.0000000000e+000
5.1432031250e+002,33032,0.0000000000e+000
5.1432031250e+002,32779,0.0000000000e+000
5.1452343750e+002,32780,0.0000000000e+000
5.1462500000e+002,33027,0.0000000000e+000
5.1462500000e+002,32779,0.0000000000e+000
5.1482031250e+002,32780,0.0000000000e+000
5.1492187500e+002,32772,0.0000000000e+000
5.1592187500e+002,32771,0.0000000000e+000
5.1592187500e+002,33032,0.0000000000e+000
5.1592187500e+002,32779,0.0000000000e+000
5.1612500000e+002,32780,0.0000000000e+000
5.1621875000e+002,33028,0.0000000000e+000
5.1621875000e+002,32779,0.0000000000e+000
5.1642187500e+002,32780,0.0000000000e+000
5.1652343750e+002,33036,0.0000000000e+000
5.1652343750e+002,32779,0.0000000000e+000
5.1671875000e+002,32780,0.0000000000e+000
5.1682031250e+002,33030,0.0000000000e+000
5.1682031250e+002,32779,0.0000000000e+000
5.1702343750e+002,32780,0.0000000000e+000
5.1712500000e+002,33035,0.0000000000e+000
5.1712500000e+002,32779,0.0000000000e+000
5.1732031250e+002,32780,0.0000000000e+000
5.1742187500e+002,33029,0.0000000000e+000
5.1742187500e+002,32779,0.0000000000e+000
5.1762500000e+002,32780,0.0000000000e+000
5.1771875000e+002,33031,0.0000000000e+000
5.1771875000e+002,32779,0.0000000000e+000
5.1792187500e+002,32780,0.0000000000e+000
5.1802343750e+002,33027,0.0000000000e+000
5.1802343750e+002,32779,0.0000000000e+000
5.1821875000e+002,32780,0.0000000000e+000
5.1832031250e+002,33033,0.0000000000e+000
5.1832031250e+002,32779,0.0000000000e+000
5.1852343750e+002,32780,0.0000000000e+000
5.1862500000e+002,33025,0.0000000000e+000
5.1862500000e+002,32779,0.0000000000e+000
5.1882031250e+002,32780,0.0000000000e+000
5.1892187500e+002,33034,0.0000000000e+000
5.1892187500e+002,32779,0.0000000000e+000
5.1912500000e+002,32780,0.0000000000e+000
5.1921875000e+002,33026,0.0000000000e+000
5.1921875000e+002,32779,0.0000000000e+000
5.1942187500e+002,32780,0.0000000000e+000
5.1952343750e+002,32772,0.0000000000e+000
5.2052343750e+002,32771,0.0000000000e+000
5.2052343750e+002,33032,0.0000000000e+000
5.2052343750e+002,32779,0.0000000000e+000
5.2071875000e+002,32780,0.0000000000e+000
5.2082031250e+002,33028,0.0000000000e+000
5.2082031250e+002,32779,0.0000000000e+000
5.2102343750e+002,32780,0.0000000000e+000
5.2112500000e+002,33031,0.0000000000e+000
5.2112500000e+002,32779,0.0000000000e+000
5.2132031250e+002,32780,0.0000000000e+000
5.2142187500e+002,33025,0.0000000000e+000
5.2142187500e+002,32779,0.0000000000e+000
5.2162500000e+002,32780,0.0000000000e+000
5.2171875000e+002,33033,0.0000000000e+000
5.2171875000e+002,32779,0.0000000000e+000
5.2192187500e+002,32780,0.0000000000e+000
5.2202343750e+002,33030,0.0000000000e+000
5.2202343750e+002,32779,0.0000000000e+000
5.2221875000e+002,32780,0.0000000000e+000
5.2232031250e+002,33036,0.0000000000e+000
5.2232031250e+002,32779,0.0000000000e+000
5.2252343750e+002,32780,0.0000000000e+000
5.2262500000e+002,33026,0.0000000000e+000
5.2262500000e+002,32779,0.0000000000e+000
5.2282031250e+002,32780,0.0000000000e+000
5.2292187500e+002,33035,0.0000000000e+000
5.2292187500e+002,32779,0.0000000000e+000
5.2312500000e+002,32780,0.0000000000e+000
5.2321875000e+002,33029,0.0000000000e+000
5.2321875000e+002,32779,0.0000000000e+000
5.2342187500e+002,32780,0.0000000000e+000
5.2352343750e+002,33034,0.0000000000e+000
5.2352343750e+002,32779,0.0000000000e+000
5.2371875000e+002,32780,0.0000000000e+000
5.2382031250e+002,33027,0.0000000000e+000
5.2382031250e+002,32779,0.0000000000e+000
5.2402343750e+002,32780,0.0000000000e+000
5.2412500000e+002,32772,0.0000000000e+000
5.2512500000e+002,32771,0.0000000000e+000
5.2512500000e+002,33032,0.0000000000e+000
5.2512500000e+002,32779,0.0000000000e+000
5.2532031250e+002,32780,0.0000000000e+000
5.2542187500e+002,33028,0.0000000000e+000
5.2542187500e+002,32779,0.0000000000e+000
5.2562500000e+002,32780,0.0000000000e+000
5.2571875000e+002,33034,0.0000000000e+000
5.2571875000e+002,32779,0.0000000000e+000
5.2592187500e+002,32780,0.0000000000e+000
5.2602343750e+002,33029,0.0000000000e+000
5.2602343750e+002,32779,0.0000000000e+000
5.2621875000e+002,32780,0.0000000000e+000
5.2632031250e+002,33035,0.0000000000e+000
5.2632031250e+002,32779,0.0000000000e+000
5.2652343750e+002,32780,0.0000000000e+000
5.2662500000e+002,33025,0.0000000000e+000
5.2662500000e+002,32779,0.0000000000e+000
5.2682031250e+002,32780,0.0000000000e+000
5.2692187500e+002,33036,0.0000000000e+000
5.2692187500e+002,32779,0.0000000000e+000
5.2712500000e+002,32780,0.0000000000e+000
5.2721875000e+002,33026,0.0000000000e+000
5.2721875000e+002,32779,0.0000000000e+000
5.2742187500e+002,32780,0.0000000000e+000
5.2752343750e+002,33033,0.0000000000e+000
5.2752343750e+002,32779,0.0000000000e+000
5.2771875000e+002,32780,0.0000000000e+000
5.2782031250e+002,33027,0.0000000000e+000
5.2782031250e+002,32779,0.0000000000e+000
5.2802343750e+002,32780,0.0000000000e+000
5.2812500000e+002,33031,0.0000000000e+000
5.2812500000e+002,32779,0.0000000000e+000
5.2832031250e+002,32780,0.0000000000e+000
5.2842187500e+002,33030,0.0000000000e+000
5.2842187500e+002,32779,0.0000000000e+000
5.2862500000e+002,32780,0.0000000000e+000
5.2871875000e+002,32772,0.0000000000e+000
5.2971875000e+002,32771,0.0000000000e+000
5.2971875000e+002,33032,0.0000000000e+000
5.2971875000e+002,32779,0.0000000000e+000
5.2992187500e+002,32780,0.0000000000e+000
5.3002343750e+002,33030,0.0000000000e+000
5.3002343750e+002,32779,0.0000000000e+000
5.3021875000e+002,32780,0.0000000000e+000
5.3032031250e+002,33033,0.0000000000e+000
5.3032031250e+002,32779,0.0000000000e+000
5.3052343750e+002,32780,0.0000000000e+000
5.3062500000e+002,33028,0.0000000000e+000
5.3062500000e+002,32779,0.0000000000e+000
5.3082031250e+002,32780,0.0000000000e+000
5.3092187500e+002,33036,0.0000000000e+000
5.3092187500e+002,32779,0.0000000000e+000
5.3112500000e+002,32780,0.0000000000e+000
5.3121875000e+002,33025,0.0000000000e+000
5.3121875000e+002,32779,0.0000000000e+000
5.3142187500e+002,32780,0.0000000000e+000
5.3152343750e+002,33035,0.0000000000e+000
5.3152343750e+002,32779,0.0000000000e+000
5.3171875000e+002,32780,0.0000000000e+000
5.3182031250e+002,33027,0.0000000000e+000
5.3182031250e+002,32779,0.0000000000e+000
5.3202343750e+002,32780,0.0000000000e+000
5.3212500000e+002,33031,0.0000000000e+000
5.3212500000e+002,32779,0.0000000000e+000
5.3232031250e+002,32780,0.0000000000e+000
5.3242187500e+002,33029,0.0000000000e+000
5.3242187500e+002,32779,0.0000000000e+000
5.3262500000e+002,32780,0.0000000000e+000
5.3271875000e+002,33034,0.0000000000e+000
5.3271875000e+002,32779,0.0000000000e+000
5.3292187500e+002,32780,0.0000000000e+000
5.3302343750e+002,33026,0.0000000000e+000
5.3302343750e+002,32779,0.0000000000e+000
5.3321875000e+002,32780,0.0000000000e+000
5.3332031250e+002,32772,0.0000000000e+000
5.3432031250e+002,32771,0.0000000000e+000
5.3432031250e+002,33035,0.0000000000e+000
5.3432031250e+002,32779,0.0000000000e+000
5.3452343750e+002,32780,0.0000000000e+000
5.3462500000e+002,33026,0.0000000000e+000
5.3462500000e+002,32779,0.0000000000e+000
5.3482031250e+002,32780,0.0000000000e+000
5.3492187500e+002,33031,0.0000000000e+000
5.3492187500e+002,32779,0.0000000000e+000
5.3512500000e+002,32780,0.0000000000e+000
5.3521875000e+002,33025,0.0000000000e+000
5.3521875000e+002,32779,0.0000000000e+000
5.3542187500e+002,32780,0.0000000000e+000
5.3552343750e+002,33034,0.0000000000e+000
5.3552343750e+002,32779,0.0000000000e+000
5.3571875000e+002,32780,0.0000000000e+000
5.3582031250e+002,33028,0.0000000000e+000
5.3582031250e+002,32779,0.0000000000e+000
5.3602343750e+002,32780,0.0000000000e+000
5.3612500000e+002,33033,0.0000000000e+000
5.3612500000e+002,32779,0.0000000000e+000
5.3632031250e+002,32780,0.0000000000e+000
5.3642187500e+002,33030,0.0000000000e+000
5.3642187500e+002,32779,0.0000000000e+000
5.3662500000e+002,32780,0.0000000000e+000
5.3671875000e+002,33032,0.0000000000e+000
5.3671875000e+002,32779,0.0000000000e+000
5.3692187500e+002,32780,0.0000000000e+000
